Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
956,2.390330e+02,28.350962,5.775790e-01,-11.010000
957,2.392960e+02,28.365360,5.775180e-01,-11.016000
958,2.395360e+02,28.380068,5.775790e-01,-11.016000
959,2.397840e+02,28.403912,5.775790e-01,-11.022000
960,2.400470e+02,28.419994,5.774570e-01,-11.028000
961,2.402950e+02,28.435745,5.773960e-01,-11.034000
962,2.405350e+02,28.451139,5.774570e-01,-11.040000
963,2.407890e+02,28.474955,5.774570e-01,-10.962000
964,2.410380e+02,28.490469,5.777630e-01,-10.962000
965,2.412870e+02,28.506172,5.783730e-01,-10.962000
966,2.415470e+02,28.520987,5.786780e-01,-10.980000
967,2.417850e+02,28.544611,5.789830e-01,-10.962000
968,2.420420e+02,28.560497,5.791660e-01,-10.962000
969,2.422960e+02,28.576033,5.792270e-01,-10.974000
970,2.425410e+02,28.592049,5.792270e-01,-10.974000
971,2.427980e+02,28.616726,5.790440e-01,-10.974000
972,2.430340e+02,28.632284,5.788610e-01,-10.980000
973,2.432880e+02,28.649982,5.783120e-01,-10.950000
974,2.435460e+02,28.667795,5.788000e-01,-10.986000
975,2.437840e+02,28.693623,5.788000e-01,-10.986000
976,2.440360e+02,28.711441,5.789220e-01,-10.986000
977,2.442870e+02,28.728596,5.791050e-01,-10.986000
978,2.445490e+02,28.755854,5.791660e-01,-10.902000
979,2.447970e+02,28.773844,5.791050e-01,-10.980000
980,2.450470e+02,28.790648,5.794110e-01,-10.890000
981,2.452920e+02,28.807417,5.793500e-01,-10.896000
982,2.455460e+02,28.834246,5.785560e-01,-10.890000
983,2.457840e+02,28.852335,5.791050e-01,-10.896000
984,2.460400e+02,28.869455,5.790440e-01,-10.896000
985,2.462870e+02,28.887554,5.788610e-01,-10.902000
986,2.465370e+02,28.915619,5.786780e-01,-10.902000
987,2.467980e+02,28.935068,5.786780e-01,-10.908000
988,2.470410e+02,28.954048,5.786780e-01,-10.914000
989,2.473010e+02,28.974482,5.788000e-01,-10.920000
990,2.475420e+02,29.003197,5.788610e-01,-10.866000
991,2.477870e+02,29.022886,5.788610e-01,-10.926000
992,2.480450e+02,29.043633,5.788000e-01,-10.932000
993,2.482960e+02,29.062885,5.783730e-01,-10.848000
994,2.485460e+02,29.092176,5.773960e-01,-10.932000
995,2.487970e+02,29.112247,5.772130e-01,-10.848000
996,2.490470e+02,29.132574,5.767860e-01,-10.854000
997,2.492930e+02,29.152308,5.764810e-01,-10.848000
998,2.495550e+02,29.182383,5.762370e-01,-10.854000
999,2.497890e+02,29.202055,5.761150e-01,-10.854000
1000,2.500470e+02,29.222116,5.758090e-01,-10.860000
1001,2.502880e+02,29.241997,5.754430e-01,-10.860000
1002,2.505360e+02,29.271351,5.750770e-01,-10.872000
1003,2.507970e+02,29.290442,5.745890e-01,-10.878000
1004,2.510320e+02,29.310064,5.748940e-01,-10.884000
1005,2.513000e+02,29.339142,5.748330e-01,-10.830000
1006,2.515380e+02,29.357073,5.751990e-01,-10.896000
1007,2.517890e+02,29.375143,5.751380e-01,-10.902000
1008,2.520340e+02,29.394093,5.753820e-01,-10.902000
1009,2.522890e+02,29.422052,5.755040e-01,-10.896000
1010,2.525390e+02,29.439396,5.759930e-01,-10.806000
1011,2.527980e+02,29.458191,5.769080e-01,-10.800000
1012,2.530340e+02,29.475538,5.772130e-01,-10.800000
1013,2.532910e+02,29.504484,5.772130e-01,-10.806000
1014,2.535460e+02,29.522900,5.772740e-01,-10.806000
1015,2.537890e+02,29.541277,5.772740e-01,-10.812000
1016,2.540360e+02,29.558401,5.772740e-01,-10.812000
1017,2.542890e+02,29.585030,5.774570e-01,-10.812000
1018,2.545350e+02,29.603687,5.774570e-01,-10.818000
1019,2.547990e+02,29.620533,5.774570e-01,-10.764000
1020,2.550490e+02,29.637577,5.775790e-01,-10.818000
1021,2.552880e+02,29.664505,5.775790e-01,-10.818000
1022,2.555470e+02,29.682247,5.762370e-01,-10.758000
1023,2.557890e+02,29.699909,5.749550e-01,-10.764000
1024,2.560440e+02,29.716496,5.737340e-01,-10.848000
1025,2.562950e+02,29.742462,5.729410e-01,-10.764000
1026,2.565390e+02,29.759474,5.728800e-01,-10.764000
1027,2.568030e+02,29.776907,5.725140e-01,-10.770000
1028,2.570400e+02,29.792809,5.720860e-01,-10.770000
1029,2.572910e+02,29.817848,5.715980e-01,-10.776000
1030,2.575500e+02,29.834702,5.713540e-01,-10.770000
1031,2.577960e+02,29.850666,5.708660e-01,-10.782000
1032,2.580450e+02,29.872587,5.701940e-01,-10.788000
1033,2.582900e+02,29.889969,5.696450e-01,-10.794000
1034,2.585500e+02,29.906164,5.698890e-01,-10.800000
1035,2.587890e+02,29.922983,5.701330e-01,-10.800000
1036,2.590510e+02,29.947134,5.701940e-01,-10.806000
1037,2.592900e+02,29.960377,5.703160e-01,-10.812000
1038,2.595530e+02,29.976406,5.701940e-01,-10.740000
1039,2.597960e+02,29.991268,5.701940e-01,-10.818000
1040,2.600400e+02,30.013235,5.701940e-01,-10.734000
1041,2.602890e+02,30.027641,5.703160e-01,-10.734000
1042,2.605340e+02,30.042843,5.700720e-01,-10.734000
1043,2.607850e+02,30.057119,5.701330e-01,-10.734000
1044,2.610390e+02,30.081287,5.703160e-01,-10.740000
1045,2.612950e+02,30.096853,5.704380e-01,-10.740000
1046,2.615380e+02,30.110050,5.701940e-01,-10.740000
1047,2.618180e+02,30.129400,5.698890e-01,-10.746000
1048,2.620390e+02,30.143694,5.695840e-01,-10.752000
1049,2.622890e+02,30.155981,5.693400e-01,-10.758000
1050,2.625370e+02,30.168917,5.690350e-01,-10.758000
